double,hit,stand,player_total,dealer_card_up,best_action,split
-1.7089170891708918,-0.8544585445854459,0.6330188301883019,20,2,stand,
-1.7062020620206202,-0.8531010310103101,0.6456914569145692,20,3,stand,
-1.7078770787707878,-0.8539385393853939,0.6542265422654227,20,4,stand,
-1.7056120561205612,-0.8528060280602806,0.6699016990169901,20,5,stand,
-1.7039220392203922,-0.8519610196101961,0.6788142881428815,20,6,stand,
-1.7016620166201661,-0.8508310083100831,0.7718477184771848,20,7,stand,
-1.7015970159701597,-0.8507985079850798,0.7904704047040471,20,8,stand,
-1.6954169541695416,-0.8477084770847708,0.756150061500615,20,9,stand,
-1.7155471554715547,-0.8577735777357773,0.4373243732437324,20,10,stand,
-1.8026180261802618,-0.9013090130901309,0.11449614496144961,20,11,stand,
-1.459239592395924,-0.728809788097881,0.37780127801278013,19,2,stand,
-1.4587595875958759,-0.7294922949229492,0.39648146481464813,19,3,stand,
-1.4537945379453794,-0.7275397753977539,0.41872418724187244,19,4,stand,
-1.4503745037450375,-0.7260747607476075,0.43252932529325294,19,5,stand,
-1.4538845388453885,-0.7252422524225243,0.45452454524545244,19,6,stand,
-1.4327843278432784,-0.7153646536465365,0.6157036570365704,19,7,stand,
-1.4290942909429094,-0.7145521455214552,0.5940434404344044,19,8,stand,
-1.4343693436934368,-0.7148321483214832,0.2889378893788938,19,9,stand,
-1.3469934699346993,-0.6723442234422344,0.05871308713087131,19,10,stand,
-1.010980109801098,-0.506080060800608,0.13001380013800137,19,11,stand,
-1.2475624756247563,-0.6230387303873038,0.11157611576115761,18,2,stand,
-1.2400924009240093,-0.6210437104371044,0.13625136251362513,18,3,stand,
-1.2363523635236353,-0.6176261762617626,0.16774417744177442,18,4,stand,
-1.2309123091230911,-0.6145986459864599,0.1946919469194692,18,5,stand,
-1.2294772947729478,-0.6131461314613146,0.22224472244722449,18,6,stand,
-1.1821868218682188,-0.5911259112591126,0.39744147441474414,18,7,stand,
-1.1791217912179122,-0.5929184291842918,0.1062660626606266,18,8,stand,
-1.2305873058730588,-0.6135361353613537,-0.1839168391683917,18,9,stand,
-1.1991319913199132,-0.5983959839598396,-0.1626841268412684,18,10,stand,
-0.8842488424884248,-0.4431719317193172,-0.15523155231552316,18,11,stand,
-1.0756157561575617,-0.5394028940289403,-0.1582040820408204,17,2,stand,
-1.0620356203562036,-0.5334228342283422,-0.12144121441214412,17,3,stand,
-1.054340543405434,-0.5279877798777988,-0.08114831148311483,17,4,stand,
-1.0486554865548656,-0.522610226102261,-0.046200462004620045,17,5,stand,
-1.035280352803528,-0.5183526835268353,-0.005650056500565006,17,6,stand,
-0.9641496414964149,-0.484359843598436,-0.10603856038560386,17,7,stand,
-1.0141451414514144,-0.5055575555755557,-0.3803413034130341,17,8,stand,
-1.1063560635606355,-0.5536605366053661,-0.4212217122171222,17,9,stand,
-1.079960799607996,-0.5383428834288343,-0.38800138001380013,17,10,stand,
-0.8039530395303953,-0.40146651466514666,-0.3558310583105831,17,11,stand,
-0.9438244382443824,-0.47382223822238223,-0.28474784747847476,16,2,stand,
-0.9360943609436094,-0.4656571565715657,-0.24628246282462823,16,3,stand,
-0.913609136091361,-0.4596870968709687,-0.2044720447204472,16,4,stand,
-0.9047940479404794,-0.4506170061700617,-0.16555665556655566,16,5,stand,
-0.8932739327393274,-0.44415944159441595,-0.12329123291232913,16,6,stand,
-0.8239532395323953,-0.4138841388413884,-0.47532975329753296,16,7,hit,
-0.9160841608416084,-0.4597270972709727,-0.5104651046510466,16,8,hit,
-1.0118051180511805,-0.5077150771507715,-0.5430554305543055,16,9,hit,
-0.9959449594495945,-0.497239972399724,-0.4996724967249673,16,10,hit,
-0.7513825138251382,-0.37490624906249065,-0.4119641196411964,16,11,hit,
-0.8397883978839789,-0.4188566885668857,-0.28505285052850526,15,2,stand,
-0.8169081690816908,-0.4073740737407374,-0.24517745177451775,15,3,stand,
-0.7917429174291742,-0.3967089670896709,-0.2037370373703737,15,4,stand,
-0.7704377043770437,-0.3863338633386334,-0.16616666166661667,15,5,stand,
-0.7548875488754887,-0.37609876098760986,-0.12170621706217062,15,6,stand,
-0.7502225022250223,-0.3682086820868209,-0.47559975599756,15,7,hit,
-0.8390633906339063,-0.4143616436164362,-0.5086150861508615,15,8,hit,
-0.9499344993449934,-0.4695921959219592,-0.5401704017040171,15,9,hit,
-0.9301843018430185,-0.4652721527215272,-0.500580005800058,15,10,hit,
-0.7117121171211712,-0.3514910149101491,-0.41211412114121143,15,11,hit,
-0.7280622806228062,-0.3613761137611376,-0.2881078810788108,14,2,stand,
-0.6973619736197362,-0.34910349103491034,-0.24584745847458475,14,3,stand,
-0.6707767077670777,-0.33306333063330634,-0.2063170631706317,14,4,stand,
-0.6424914249142492,-0.3223182231822318,-0.16237662376623765,14,5,stand,
-0.6098710987109871,-0.30810558105581054,-0.12244622446224462,14,6,stand,
-0.6658216582165821,-0.32018570185701856,-0.47649976499764995,14,7,hit,
-0.7622076220762207,-0.36942119421194214,-0.508460084600846,14,8,hit,
-0.8814588145881459,-0.4299017990179902,-0.539960399603996,14,9,hit,
-0.8670586705867058,-0.42950179501795016,-0.49829248292482925,14,10,hit,
-0.6670616706167062,-0.3252882528825288,-0.4141641416414164,14,11,hit,
-0.6185061850618506,-0.30623056230562307,-0.2901529015290153,13,2,stand,
-0.5823358233582335,-0.2899253992539925,-0.24604246042460426,13,3,stand,
-0.5511055110551105,-0.2728552285522855,-0.20524705247052472,13,4,stand,
-0.5112351123511235,-0.25605756057560575,-0.16545165451654517,13,5,stand,
