double,hit,stand,player_total,dealer_card_up,best_action,split
-1.7087114285714287,-0.8543557142857143,0.6325814285714285,20,2,stand,
-1.709517142857143,-0.8547585714285715,0.6439114285714286,20,3,stand,
-1.707582857142857,-0.8537914285714285,0.6539871428571429,20,4,stand,
-1.7054542857142858,-0.8527271428571429,0.6690671428571429,20,5,stand,
-1.7060657142857143,-0.8530328571428571,0.67598,20,6,stand,
-1.6985714285714286,-0.8492857142857143,0.7732614285714285,20,7,stand,
-1.698902857142857,-0.8494514285714285,0.7908985714285715,20,8,stand,
-1.69986,-0.84993,0.7561428571428571,20,9,stand,
-1.71862,-0.85931,0.43716285714285713,20,10,stand,
-1.8025342857142856,-0.9012671428571428,0.11354714285714286,20,11,stand,
-1.4579771428571429,-0.72937,0.38025285714285717,19,2,stand,
-1.4576942857142856,-0.7282185714285714,0.39665285714285714,19,3,stand,
-1.454902857142857,-0.7280385714285714,0.4161557142857143,19,4,stand,
-1.452162857142857,-0.7267157142857142,0.4368542857142857,19,5,stand,
-1.4498657142857143,-0.7251428571428571,0.45041714285714285,19,6,stand,
-1.4299,-0.7141342857142857,0.6158157142857142,19,7,stand,
-1.4264285714285714,-0.71358,0.59434,19,8,stand,
-1.4312942857142856,-0.7141542857142857,0.28748714285714283,19,9,stand,
-1.3470257142857143,-0.6742228571428571,0.05833571428571428,19,10,stand,
-1.0128142857142857,-0.50543,0.13131857142857142,19,11,stand,
-1.24802,-0.6234271428571428,0.10971285714285714,18,2,stand,
-1.24446,-0.6210828571428572,0.13919142857142858,18,3,stand,
-1.2401085714285713,-0.6192542857142858,0.16645285714285715,18,4,stand,
-1.2283914285714286,-0.6152742857142857,0.19452857142857144,18,5,stand,
-1.2272714285714286,-0.6148942857142857,0.22220142857142858,18,6,stand,
-1.18292,-0.5904171428571429,0.39915142857142855,18,7,stand,
-1.1828057142857142,-0.5921928571428572,0.10532714285714286,18,8,stand,
-1.230602857142857,-0.6145628571428572,-0.1838057142857143,18,9,stand,
-1.1942714285714287,-0.59558,-0.1634557142857143,18,10,stand,
-0.8816714285714286,-0.4429985714285714,-0.15619714285714287,18,11,stand,
-1.0784714285714285,-0.5380057142857143,-0.15496,17,2,stand,
-1.06932,-0.53379,-0.12236142857142857,17,3,stand,
-1.0539571428571428,-0.5272014285714286,-0.08496,17,4,stand,
-1.0492257142857142,-0.5227028571428571,-0.048741428571428574,17,5,stand,
-1.0364742857142857,-0.5197257142857142,-0.006891428571428572,17,6,stand,
-0.9683628571428572,-0.4827385714285714,-0.10837571428571428,17,7,stand,
-1.00982,-0.5038014285714286,-0.3806285714285714,17,8,stand,
-1.10714,-0.5542728571428571,-0.4229428571428571,17,9,stand,
-1.0811142857142857,-0.5374528571428572,-0.38529714285714284,17,10,stand,
-0.8054257142857143,-0.40160285714285715,-0.3559014285714286,17,11,stand,
-0.9459257142857143,-0.47423714285714286,-0.2882,16,2,stand,
-0.9278342857142857,-0.46583285714285716,-0.24772285714285713,16,3,stand,
-0.9168142857142857,-0.46003571428571427,-0.20825142857142856,16,4,stand,
-0.8975657142857143,-0.4521,-0.1640542857142857,16,5,stand,
-0.8829285714285714,-0.44196857142857143,-0.12168857142857142,16,6,stand,
-0.8294142857142857,-0.41469,-0.47513428571428573,16,7,hit,
-0.9188885714285714,-0.4574857142857143,-0.5095314285714285,16,8,hit,
-1.02006,-0.5080928571428571,-0.5425657142857143,16,9,hit,
-0.9995857142857143,-0.4983957142857143,-0.4983157142857143,16,10,stand,
-0.7481457142857143,-0.3757614285714286,-0.41389857142857145,16,11,hit,
-0.8359314285714285,-0.41913142857142854,-0.2866142857142857,15,2,stand,
-0.8158457142857143,-0.40927142857142856,-0.24404571428571428,15,3,stand,
-0.7939142857142857,-0.39661714285714283,-0.20776571428571428,15,4,stand,
-0.7690828571428572,-0.3854885714285714,-0.16484857142857143,15,5,stand,
-0.7486285714285714,-0.37459857142857145,-0.12047142857142858,15,6,stand,
-0.7485771428571428,-0.36930857142857143,-0.47596285714285713,15,7,hit,
-0.8389857142857143,-0.4177557142857143,-0.5091571428571429,15,8,hit,
-0.95048,-0.47312571428571426,-0.5421114285714286,15,9,hit,
-0.9302,-0.46596,-0.4992057142857143,15,10,hit,
-0.7088,-0.3510128571428571,-0.41412,15,11,hit,
-0.7267657142857142,-0.36446,-0.2890371428571429,14,2,stand,
-0.6997428571428571,-0.34960142857142856,-0.24502857142857143,14,3,stand,
-0.6706571428571428,-0.33752857142857146,-0.20554285714285714,14,4,stand,
-0.6402142857142857,-0.32263857142857144,-0.16413142857142857,14,5,stand,
-0.6125314285714286,-0.30769857142857143,-0.12190857142857142,14,6,stand,
-0.66186,-0.3214585714285714,-0.47188285714285716,14,7,hit,
-0.7645057142857142,-0.37097714285714284,-0.5092371428571428,14,8,hit,
-0.8771514285714286,-0.43147,-0.542,14,9,hit,
-0.8681314285714286,-0.43063,-0.49911,14,10,hit,
-0.6631942857142857,-0.32506714285714283,-0.41401714285714286,14,11,hit,
-0.6194714285714286,-0.30859,-0.28726,13,2,stand,
-0.5843485714285714,-0.29296428571428573,-0.24645714285714285,13,3,stand,
-0.5427171428571429,-0.27240857142857144,-0.20662,13,4,stand,
-0.5111714285714286,-0.2559557142857143,-0.16341714285714284,13,5,stand,
-0.47726857142857143,-0.24008142857142858,-0.12220285714285714,13,6,stand,
-0.5841942857142857,-0.2667657142857143,-0.4752142857142857,13,7,hit,
-0.6901057142857143,-0.32254428571428573,-0.5127628571428572,13,8,hit,
-0.8054828571428572,-0.3856057142857143,-0.5418228571428572,13,9,hit,
-0.8015542857142857,-0.39317142857142856,-0.49645,13,10,hit,
-0.6229685714285714,-0.29686285714285715,-0.4125028571428571,13,11,hit,
-0.5070485714285714,-0.25258142857142857,-0.2860885714285714,12,2,hit,
-0.46815142857142855,-0.23211714285714286,-0.24584571428571428,12,3,hit,
-0.42626285714285717,-0.21351,-0.20438571428571428,12,4,stand,
-0.38145142857142855,-0.18912571428571429,-0.1659342857142857,12,5,stand,
-0.3435485714285714,-0.1731342857142857,-0.12036571428571428,12,6,stand,
-0.5041657142857143,-0.21225285714285713,-0.47427714285714284,12,7,hit,
-0.61562,-0.27185857142857145,-0.5098514285714286,12,8,hit,
-0.7346228571428571,-0.3399857142857143,-0.5416657142857143,12,9,hit,
-0.7337428571428571,-0.35373,-0.4973642857142857,12,10,hit,
-0.5771028571428571,-0.26721,-0.41430428571428574,12,11,hit,
0.47270285714285715,0.24002857142857142,-0.28594285714285717,11,2,double,
0.5182942857142857,0.2584214285714286,-0.24564,11,3,double,
0.5657828571428571,0.28461857142857144,-0.20653428571428573,11,4,double,
0.6213085714285714,0.30961714285714287,-0.16481428571428572,11,5,double,
0.6643314285714286,0.33423857142857144,-0.12409142857142857,11,6,double,
0.46202,0.29362714285714286,-0.47338285714285716,11,7,double,
0.34744,0.22954714285714287,-0.51092,11,8,double,
0.22691714285714285,0.15953285714285714,-0.5418742857142858,11,9,double,
0.16631142857142858,0.11037571428571429,-0.49952714285714284,11,10,double,
0.07363714285714286,0.07153428571428572,-0.4133171428571429,11,11,double,
0.36222857142857146,0.18250285714285713,-0.2854885714285714,10,2,double,
0.40772,0.2055742857142857,-0.2469,10,3,double,
0.4622171428571429,0.22986142857142858,-0.2065142857142857,10,4,double,
0.5137885714285715,0.25541285714285716,-0.16327142857142857,10,5,double,
