double,hit,stand,player_total,dealer_card_up,best_action,split
-0.7245571428571429,-0.36263285714285715,-0.2939685714285714,14,2,stand,
-0.70104,-0.35002714285714287,-0.25274857142857143,14,3,stand,
-0.6711285714285714,-0.33497285714285713,-0.21208857142857143,14,4,stand,
-0.6434,-0.32131857142857145,-0.16701428571428573,14,5,stand,
-0.6008114285714286,-0.30036857142857143,-0.15301714285714285,14,6,stand,
-0.6652,-0.32080285714285717,-0.47488,14,7,hit,
-0.7691314285714286,-0.37055714285714286,-0.5094085714285714,14,8,hit,
-0.8770085714285715,-0.42824142857142855,-0.5423971428571429,14,9,hit,
-0.8652942857142857,-0.42906714285714287,-0.4980657142857143,14,10,hit,
-0.6455057142857142,-0.30524142857142855,-0.46152857142857145,14,11,hit,
-0.6174457142857143,-0.30882857142857145,-0.29401428571428573,13,2,stand,
-0.5817114285714285,-0.2889285714285714,-0.2529657142857143,13,3,stand,
-0.5518485714285715,-0.27464714285714287,-0.20997428571428572,13,4,stand,
-0.5091228571428571,-0.25542,-0.16568857142857144,13,5,stand,
-0.47057714285714286,-0.23223857142857143,-0.1536057142857143,13,6,stand,
-0.5829285714285715,-0.2678114285714286,-0.47699714285714284,13,7,hit,
-0.6896714285714286,-0.3246742857142857,-0.5102228571428571,13,8,hit,
-0.8067371428571428,-0.3851671428571429,-0.5428885714285714,13,9,hit,
-0.8016628571428571,-0.3932414285714286,-0.4980142857142857,13,10,hit,
-0.6093885714285714,-0.27594285714285716,-0.46133714285714283,13,11,hit,
-0.50632,-0.25148,-0.2954428571428571,12,2,hit,
-0.46626285714285715,-0.23147714285714285,-0.25136285714285717,12,3,hit,
-0.42422571428571426,-0.21279,-0.21317142857142857,12,4,hit,
-0.3868257142857143,-0.1913257142857143,-0.16635142857142857,12,5,stand,
-0.3353714285714286,-0.1687742857142857,-0.15432,12,6,stand,
-0.5028085714285714,-0.21378,-0.47399142857142856,12,7,hit,
-0.6119885714285714,-0.27201285714285717,-0.5099142857142858,12,8,hit,
-0.7398771428571429,-0.3407942857142857,-0.5413457142857143,12,9,hit,
-0.73358,-0.35341,-0.4978157142857143,12,10,hit,
-0.5726657142857143,-0.24425,-0.46047571428571427,12,11,hit,
0.4766542857142857,0.23692428571428573,-0.29249714285714284,11,2,double,
0.5182,0.2601671428571429,-0.2515914285714286,11,3,double,
0.5664657142857142,0.28412857142857145,-0.21112571428571428,11,4,double,
0.6143685714285714,0.30923285714285714,-0.16544,11,5,double,
0.6694828571428572,0.33404,-0.15335142857142858,11,6,double,
0.4664628571428571,0.291,-0.4728514285714286,11,7,double,
0.35081142857142855,0.22866,-0.51018,11,8,double,
0.23226857142857144,0.15686142857142857,-0.5441342857142857,11,9,double,
0.16484857142857143,0.10768857142857143,-0.4978242857142857,11,10,double,
0.08095428571428571,0.09903714285714285,-0.4597514285714286,11,11,hit,
0.3615514285714286,0.18018,-0.2952571428571429,10,2,double,
0.4092742857142857,0.20567285714285713,-0.2517371428571429,10,3,double,
0.46655714285714284,0.23074285714285714,-0.21138285714285715,10,4,double,
0.5144628571428571,0.25664,-0.1650457142857143,10,5,double,
0.5783,0.28843142857142856,-0.15333142857142856,10,6,double,
0.3914314285714286,0.25673142857142855,-0.4722257142857143,10,7,double,
0.28618,0.19584714285714286,-0.51008,10,8,double,
0.14467142857142856,0.11489857142857143,-0.5427085714285714,10,9,double,
