double,hit,stand,player_total,dealer_card_up,best_action,split
-1.7072820728207283,-0.8536410364103642,0.6370163701637016,20,2,stand,
-1.7075570755707556,-0.8537785377853778,0.6497714977149771,20,3,stand,
-1.7066770667706677,-0.8533385333853338,0.6585740857408574,20,4,stand,
-1.7059220592205921,-0.8529610296102961,0.6708967089670896,20,5,stand,
-1.7005570055700556,-0.8502785027850278,0.7030845308453084,20,6,stand,
-1.7016220162201623,-0.8508110081100811,0.7720802208022081,20,7,stand,
-1.6992569925699257,-0.8496284962849628,0.7917179171791718,20,8,stand,
-1.6999769997699976,-0.8499884998849988,0.7548925489254893,20,9,stand,
-1.7194171941719416,-0.8597085970859708,0.43599685996859966,20,10,stand,
-1.8038380383803838,-0.9019190191901919,0.15222152221522214,20,11,stand,
-1.505580055800558,-0.7284022840228402,0.3870088700887009,19,2,stand,
-1.5049525495254952,-0.7296822968229683,0.4024440244402444,19,3,stand,
-1.5039650396503965,-0.72649976499765,0.4212617126171262,19,4,stand,
-1.5038725387253873,-0.7276647766477665,0.44045440454404544,19,5,stand,
-1.5014750147501474,-0.7239797397973979,0.4980149801498015,19,6,stand,
-1.491939919399194,-0.7142471424714247,0.6162361623616236,19,7,stand,
-1.4869623696236962,-0.717019670196702,0.5944734447344473,19,8,stand,
-1.4891523915239153,-0.7160921609216092,0.28782037820378203,19,9,stand,
-1.3851663516635166,-0.674059240592406,0.06010810108101081,19,10,stand,
-1.0385228852288524,-0.5015275152751527,0.1918019180191802,19,11,stand,
-1.322848228482285,-0.6223487234872349,0.12188121881218812,18,2,stand,
-1.3228182281822818,-0.6215162151621516,0.14759647596475964,18,3,stand,
-1.3173081730817309,-0.6182761827618276,0.1786767867678677,18,4,stand,
-1.315070650706507,-0.6160161601616017,0.19652446524465245,18,5,stand,
-1.3052430524305243,-0.6083660836608366,0.2814353143531435,18,6,stand,
-1.2920654206542066,-0.590560905609056,0.40345653456534564,18,7,stand,
-1.2885353853538535,-0.5918284182841829,0.10753357533575336,18,8,stand,
-1.3101981019810198,-0.6135386353863539,-0.1826318263182632,18,9,stand,
-1.239449894498945,-0.5958159581595815,-0.16363663636636366,18,10,stand,
-0.9159991599915999,-0.4326468264682647,-0.06756817568175681,18,11,stand,
-1.16279912799128,-0.5353328533285333,-0.1523190231902319,17,2,stand,
-1.1558165581655817,-0.5317878178781787,-0.11769867698676986,17,3,stand,
-1.1490514905149052,-0.5284877848778488,-0.08186581865818658,17,4,stand,
-1.1460264602646026,-0.5207052070520706,-0.04446294462944629,17,5,stand,
-1.1330463304633047,-0.5102976029760298,0.012087620876208762,17,6,stand,
-1.0999484994849948,-0.4822548225482255,-0.10593355933559336,17,7,stand,
-1.1262062620626205,-0.5049675496754967,-0.3820438204382044,17,8,stand,
-1.1732842328423285,-0.5541630416304163,-0.4222442224422244,17,9,stand,
-1.1075010750107501,-0.5404904049040491,-0.38433134331343316,17,10,stand,
-0.8170981709817098,-0.3850938509385094,-0.3294857948579486,17,11,stand,
-1.0168776687766878,-0.471779717797178,-0.2963879638796388,16,2,stand,
-1.0121326213262132,-0.4645721457214572,-0.25211252112521126,16,3,stand,
-1.0013350133501335,-0.4557545575455755,-0.2113521135211352,16,4,stand,
